participant_id	input_dna_concentration	input_dna_volumne	mass_dna	batch	reads_raw_total	coverage_raw_reads	reads_collapsed_total	reads_collapsed_duplex	reads_collapsed_non_duplex	coverage_collapsed_reads	fragments_total	coverage_fragments
ccga_3963	10.89	6.89	75.0321	H3YFHCCXY	1947705408	95185.08	110627760	33178802	77195918	3964.633	55325574	3963.161
ccga_3967	13.88	5.4	74.95200000000001	H55K7CCXY	2033850288	105044.4	109897474	38336381	71315006	3984.922	54960828	3983.439
ccga_3969	14.69	5.11	75.0659	HCMJNCCXY	2552231388	130974.9	98920518	26865745	71914137	3655.278	49471273	3654.013
ccga_3970	12.23	6.13	74.9699	H3Y3TCCXY	2105430022	111188.3	124113438	37321660	86548927	4498.744	62070481	4497.042
ccga_3973	12.99	5.77	74.9523	H5WNJCCXY	2078302694	107062.2	94572556	28187080	66195315	3350.697	47294926	3349.387
ccga_3976	12.37	6.06	74.9622	H77KWCCXY	2034860030	104989.9	123103562	33998849	88882580	4525.956	61566429	4524.116
ccga_3980	12.95	5.79	74.98049999999999	H5V3HCCXY	1682427824	86823.18	90573392	25686185	64726616	3317.415	45297219	3316.058
ccga_3984	13.2	5.68	74.976	H5TKFCCXY	1773294584	83143.81	118134424	43603453	74116393	4211.266	59077576	4209.509
ccga_3987	12.63	5.94	75.02220000000001	H7275CCXY	1872608048	93350.54	113758616	32393052	81058946	4111.403	56891114	4109.823
ccga_3988	13.44	5.58	74.9952	H3TK7CCXY	1953304182	102029.4	91575446	27913120	63041966	3272.379	45770035	3270.903
ccga_399	12.55	5.98	75.049	H5VTCCCXY	2642501952	135515.6	102426388	27738102	74474636	3789.75	51225557	3788.081
ccga_3991	13.23	5.67	75.0141	H72J2CCXY	1725145718	82715.65	114815654	45400956	69179011	4045.148	57422447	4043.435
ccga_3997	11.18	6.71	75.0178	H522NCCXY	1910771038	97811.31	118991044	37904343	80793575	4231.007	59507833	4229.238
ccga_400	12.01	6.24	74.9424	H22MLCCXY	2141284712	109047.5	108660870	38153757	70282487	3771.23	54340431	3769.307
ccga_4003	14.65	5.12	75.00800000000001	H55HFCCXY	1875633924	98483.84	102552938	27466993	74873561	3776.611	51287687	3775.236
ccga_401	17.36	4.32	74.9952	H5WTHCCXY	2283175042	114291.4	113051258	37312111	75455719	4020.364	56536012	4018.807
ccga_4012	9.41	7.97	74.9977	H73FTCCXY	2290796498	113174.6	113747034	43615649	69784823	3926.597	56883589	3924.84
ccga_4013	12.32	6.09	75.0288	H3WLHCCXY	1819120740	95910.27	93782868	25533007	68082983	3478.145	46901069	3476.873
ccga_4017	12.69	5.91	74.9979	H55K5CCXY	2116313722	110082	123239622	36458505	86566213	4485.541	61635079	4483.676
ccga_4018	13.6	5.51	74.93599999999999	H7275CCXY	2032926054	103492	123751600	39779490	83672016	4471.559	61888749	4469.957
ccga_4019	12.11	6.19	74.9609	H7C5NCCXY	2092890310	107903	122421542	36284539	85904846	4475.268	61222278	4473.632
ccga_402	14.42	5.2	74.98400000000001	H3WGNCCXY	2021590402	104091.4	105611694	34598706	70814088	3755.039	52818110	3753.5
ccga_4027	14.44	5.19	74.9436	H7275CCXY	2090596972	106119.7	124550412	41288125	82946447	4445.603	62289435	4443.866
ccga_403	12.07	6.21	74.9547	HLCM5ALXX	1871833400	94111.15	110900236	40429379	70110447	3933.205	55459765	3931.313
ccga_4038	15.97	4.7	75.05900000000001	H77KKCCXY	2691128148	138064	112436448	35270993	76988277	4062.852	56232053	4061.371
ccga_4043	14.24	5.27	75.0448	H75M7CCXY	1987470538	100819.4	87894312	32788181	54941335	3066.682	43958698	3065.343
ccga_4048	14.44	5.19	74.9436	H5M2MCCXY	1915583136	99563.64	97741100	28497121	69090304	3510.606	48882535	3509.155
ccga_4049	14.81	5.06	74.9386	H3TNGCCXY	2158014960	108583.1	114943040	39426220	75301793	4039.54	57483561	4037.79
ccga_4051	14.73	5.09	74.9757	H55MKCCXY	2034662122	105928.9	96133240	27528737	68442896	3527.224	48074550	3525.991
ccga_4052	12.82	5.85	74.997	H753KCCXY	1877410826	96641.35	125313920	42868021	82205318	4487.887	62670970	4486.005
ccga_4058	12.59	5.96	75.0364	H5WFYCCXY	2058706606	106958.3	113290814	35826202	77207649	4125.273	56654641	4123.57
ccga_4059	9.51	7.89	75.03389999999999	H5YKGCCXY	1944674460	97792.49	114700606	40318734	74151211	4004.973	57363595	4003.311
ccga_406	11.22	6.68	74.9496	HCYGTCCXY	2554270888	129923	114254066	38459016	75650898	4136.594	57139941	4135.078
ccga_4060	12.93	5.8	74.994	H7FG5CCXY	1779254486	87774.94	113714270	38219840	75253200	4110.373	56870386	4108.888
ccga_4069	13.56	5.53	74.9868	H5VJ2CCXY	1187359634	61590.76	87229758	22186750	64695540	3277.161	43621256	3275.436
ccga_407	14.8	5.07	75.036	H77CLCCXY	2059154992	103606.1	101121346	32895755	68053851	3593.114	50573689	3591.683
ccga_4073	13.32	5.63	74.9916	HFY23CCXY	1778793454	90342.06	133729022	45550406	87904876	4685.361	66880936	4682.585
ccga_4075	13.13	5.71	74.9723	H3Y72CCXY	1775941284	95003.68	87181426	21753093	65309854	3219.378	43600137	3218.161
ccga_4076	13.28	5.65	75.032	HCLMKCCXY	2703022780	140989.4	97881052	26455272	71292010	3539.189	48952276	3537.618
ccga_4077	14.7	5.1	74.96999999999998	H55MKCCXY	2148749708	113770.4	102604840	29688657	72752750	3747.001	51312308	3745.698
ccga_4079	14.1	5.32	75.012	H3VT5CCXY	1989241302	100766.6	115893532	36312665	79382802	4164.089	57958815	4162.514
ccga_4081	11.6	6.47	75.05199999999999	H3HWGCCXY	1877037758	93784.44	117822562	43595783	74008887	4193.898	58925382	4192.314
ccga_4082	14.84	5.05	74.942	H3WJNCCXY	2001692118	101487.8	91634726	28769084	62720173	3302.401	45827812	3301.111
ccga_4084	12.6	5.95	74.97	H3Y3TCCXY	1987615486	101442.6	108181378	32569726	75397581	3927.084	54103902	3925.563
ccga_4085	15.07	4.98	75.04860000000001	HFY2HCCXY	2470034240	123219.9	125395416	45151305	79952302	4435.792	62708814	4434.193
ccga_4088	13.12	5.72	75.04639999999999	H75M7CCXY	2040856550	103021.4	83121672	30428380	52548383	2860.871	41570740	2859.624
ccga_4096	16.19	4.63	74.9597	HFWYCCCXY	2078715074	101198.4	110624898	42399444	67907069	3885.306	55321539	3883.931
ccga_4097	21.66	3.46	74.9436	H723YCCXY	2091960798	108896.9	82846882	30914318	51720029	2861.677	41433821	2860.441
ccga_41	10.75	6.98	75.03500000000001	H2F77CCXY	1891514848	96655.74	108502962	32999261	75189949	3917.92	54261879	3916.303
ccga_410	14.82	5.06	74.9892	H55K2CCXY	2789863394	146528.6	102961174	28389057	74432416	3780.895	51492632	3779.559
ccga_4100	15.27	4.91	74.9757	H55YNCCXY	1810455838	93037.6	84508788	24716309	59658595	3013.092	42262551	3011.825
ccga_4102	15.36	4.88	74.9568	H3LKJCCXY	1705003608	87363.05	105842018	35130744	70421490	3800.301	52931125	3798.825
ccga_4105	13.19	5.69	75.0511	H73FTCCXY	1714634022	88433.35	108313860	36625059	71381251	3814.47	54167152	3812.892
ccga_411	17.54	4.28	75.0712	HKMJWALXX	1969082054	99963.08	111124842	38927144	71951642	3963.23	55573550	3961.64
ccga_4110	15.12	4.96	74.9952	H5T5FCCXY	2013142180	102874.8	103208460	30717928	72296724	3793.226	51615481	3791.807
ccga_4114	16.15	4.64	74.93599999999999	H5TJFCCXY	2067534574	108668.4	96129318	31797530	64161678	3398.512	48076592	3397.145
ccga_4115	12.83	5.85	75.0555	H77TJCCXY	1889882394	93282.32	117731454	39370366	78043669	4264.821	58878323	4263.274
ccga_4118	14.08	5.33	75.0464	H5WTHCCXY	1912338108	98212.01	110495700	38935473	71271496	3980.521	55261202	3978.92
ccga_412	13.43	5.58	74.9394	HKCCNALXX	1938685308	96230.69	118105314	40535933	77372729	4215.481	59066279	4213.398
ccga_4120	13.58	5.52	74.96159999999999	H7FH5CCXY	2003550664	104765.6	103619270	34216043	69122665	3745.196	51820320	3743.644
ccga_4122	18.97	3.95	74.9315	H55H2CCXY	1947271588	94743.54	122959090	49610462	72936473	4269.493	61488081	4267.627
ccga_4127	9.55	7.85	74.9675	H3TW7CCXY	2132085338	112154.7	114359638	29960034	84226924	4221.7	57192065	4220.273
ccga_413	15.36	4.88	74.9568	H77T3CCXY	2730541122	141829.6	106400128	33652926	72595060	3861.559	53214053	3860.132
ccga_4133	15.35	4.89	75.0615	H3KJLCCXY	2103829224	108240.5	100330830	34138254	65929100	3565.596	50175348	3563.993
ccga_4134	12.19	6.15	74.9685	HCNGCCCXY	2044180918	105404.3	118458476	39955362	78250734	4210.598	59239329	4208.963
ccga_4135	15.62	4.8	74.976	H77NFCCXY	2678989478	138642.2	99095118	29926383	69000429	3609.813	49560228	3608.396
ccga_414	14.97	5.01	74.9997	HL2LKALXX	1969526788	102453.2	115217248	41736865	73285534	4064.415	57623447	4062.711
ccga_4140	15.78	4.75	74.955	HFWYCCCXY	1936950158	92605.2	114306150	43486735	70412937	4012.09	57161746	4010.634
ccga_4152	8.81	8.51	74.9731	H77M3CCXY	2131585660	106159.6	128205064	41454859	86474086	4506.705	64116974	4504.781
ccga_416	12.59	5.96	75.0364	H55LGCCXY	2566604272	131748.9	139710446	47952977	91509159	4980.252	69871976	4977.93
ccga_4165	12.21	6.14	74.96940000000001	H5YNYCCXY	1880301770	92146.93	100195326	32219665	67742720	3592.324	50106752	3590.909
ccga_4167	10.56	7.1	74.976	H77YWCCXY	2600544518	133179.2	110411466	35857434	74342018	3979.528	55216486	3977.966
ccga_4168	13.53	5.54	74.9562	H77HCCCXY	1914193838	99674.33	92396062	26574852	65700336	3335.093	46207605	3333.904
ccga_417	14.47	5.18	74.9546	H77YGCCXY	2053100878	106533.5	100001734	29701373	70151817	3642.083	50012730	3640.642
ccga_4170	11.91	6.3	75.033	H7FCFCCXY	2119345976	112018.3	101890048	31735733	69968343	3667.341	50956094	3665.925
ccga_4171	14.25	5.26	74.955	H573CCCXY	1936722638	94475.55	104650284	32745059	71639819	3735.751	52334351	3734.22
ccga_4175	12.17	6.16	74.9672	H55TJCCXY	2018852024	104217.2	110600102	35713811	74718335	3996.35	55310711	3994.905
ccga_418	12.63	5.94	75.02220000000001	HK3WNALXX	1984151042	98670.48	122865200	43253234	79357857	4433.013	61444192	4430.955
ccga_4182	14.57	5.15	75.03550000000001	H3KCMCCXY	1962819506	102441.5	99655556	27686246	71807175	3658.915	49838376	3657.528
ccga_4183	14.32	5.24	75.0368	H5NW5CCXY	2037714520	108068.7	98382448	27483192	70691895	3514.612	49201361	3513.23
ccga_4185	12.35	6.07	74.9645	H3HWMCCXY	2031906070	104720.9	114865802	40079076	74544664	4117.147	57445844	4115.528
ccga_419	13.65	5.49	74.9385	H5VTCCCXY	2408516212	127834.3	89006568	21797440	67037889	3311.386	44511981	3309.994
ccga_421	13.01	5.76	74.93759999999999	HKWKTALXX	2510964460	127943.7	107855100	34551086	73100561	3915.554	53940781	3913.997
ccga_4223	13.95	5.38	75.05099999999999	H77HYCCXY	2124355618	107563	109193390	34523718	74488062	3895.089	54611574	3893.607
ccga_423	12.22	6.14	75.0308	H2C7HCCXY	1781918040	89661.16	115874052	41244134	74290250	4077.254	57950979	4075.325
ccga_4231	11.46	6.54	74.9484	H5VWWCCXY	2037650154	101074.6	112176166	43329545	68654060	3892.689	56104708	3890.969
ccga_4233	16.8	4.46	74.928	HCT3LCCXY	1989194260	102716.2	102469642	32204038	69991704	3763.664	51242202	3762.352
ccga_4234	15.82	4.74	74.9868	H3KCMCCXY	1976768712	102573.2	95452258	28821148	66473954	3458.165	47738043	3456.786
ccga_4236	9.35	8.02	74.987	H77M3CCXY	2001654792	102871.7	125379448	40297219	84814504	4435.676	62701433	4433.885
ccga_4239	12.95	5.79	74.98049999999999	H3WLHCCXY	1907836828	101478.3	106972122	30047970	76712972	3945.285	53497279	3943.794
ccga_424	13.15	5.7	74.955	HKLLCALXX	2001519482	101202.2	122295106	44834325	77184477	4333.303	61161085	4331.19
ccga_4253	16.77	4.47	74.9619	H73V5CCXY	1904088936	98723.03	104035940	32646635	71197718	3793.687	52029459	3792.347
ccga_4259	14.02	5.35	75.00699999999999	H75TVCCXY	2042245380	105545.1	130724438	44778532	85629058	4617.775	65380074	4615.79
ccga_426	14.04	5.34	74.97359999999999	H3TWKCCXY	2726824122	141885.5	102647656	27887559	74624258	3814.22	51335149	3812.954
ccga_4262	12.56	5.97	74.9832	H73FLCCXY	2307856746	116436.8	119691126	41039683	78421619	4281.26	59857703	4279.592
ccga_427	13.78	5.44	74.9632	H5YJ3CCXY	2105856856	107577.9	118159026	36690987	81240376	4196.38	59092946	4194.466
ccga_4271	13.68	5.48	74.96640000000001	H735KCCXY	1624368524	76167.01	111966462	39277536	72379862	4065.8	55994131	4064.251
ccga_4277	12.91	5.81	75.0071	HCMMMCCXY	2477186200	127483.9	97480834	31326796	66005051	3535.943	48752026	3534.679
ccga_4279	14.89	5.04	75.04560000000001	HG2J5CCXY	2696675406	135172.8	134303140	55584057	78321202	4638.046	67161152	4636.407
ccga_428	12.78	5.87	75.01859999999999	HLCJ7ALXX	1976296246	98499.85	118893204	39425085	79205226	4280.573	59457977	4278.28
ccga_4284	12.2	6.15	75.03	H5YNYCCXY	1933986150	97436.21	105564264	33630811	71725458	3755.596	52792783	3754.074
ccga_4285	10.44	7.18	74.9592	H3TJ2CCXY	1468440626	77026.67	94761872	28413863	66140300	3377.758	47393876	3376.409
ccga_4289	9.49	7.9	74.971	H3YFHCCXY	2062080914	102915.6	108331894	31789931	76345949	3885.008	54176362	3883.626
ccga_4296	15.78	4.75	74.955	H77JNCCXY	2155123336	113956.2	89802030	23032012	66632794	3348.956	44910701	3347.796
ccga_4297	15.19	4.94	75.0386	H72WJCCXY	1987849472	105028.6	73242586	16996959	56118750	2800.43	36628406	2799.511
ccga_4299	13.57	5.53	75.0421	H3YF5CCXY	1693902908	90006.01	86538308	24106018	62302597	3133.434	43275816	3132.26
ccga_4315	12.86	5.83	74.9738	H5YTVCCXY	2062096596	105680.3	94794968	25844589	68802399	3410.443	47407636	3408.958
ccga_4317	10.84	6.92	75.0128	HG2LWCCXY	2757863878	139118.6	148254964	50247974	97725900	5128.411	74145367	5126.25
ccga_4324	11.35	6.61	75.0235	H577TCCXY	2174428666	106081.4	106339708	34559906	71598042	3831.319	53179329	3829.793
ccga_4331	16.06	4.67	75.00019999999999	H777LCCXY	1587218180	73722.28	89379082	30861870	58237548	3183.28	44696679	3182.007
ccga_4338	14.98	5.01	75.0498	HCLMTCCXY	2482780650	128969.6	103620330	36145846	67293918	3699.478	51821917	3697.974
ccga_4343	13.44	5.58	74.9952	H77TJCCXY	1916210444	97390.37	116682224	37241692	79203671	4227.769	58354629	4226.197
ccga_4344	11.6	6.47	75.05199999999999	H73HMCCXY	2496950726	126508	114994200	36601110	78205780	4141.993	57510424	4140.477
ccga_435	19.27	3.89	74.9603	H2J2VCCXY	2567111022	132237.1	97707546	29927389	67596622	3568.202	48862951	3566.815
ccga_4374	21.18	3.54	74.9772	HCNHCCCXY	2067680100	108264	87934646	25395118	62376168	3175.923	43976289	3174.657
ccga_4376	13.19	5.69	75.0511	H7FH5CCXY	1979841518	102424.2	100965108	31846965	68874469	3655.013	50491595	3653.573
ccga_4377	13.6	5.51	74.93599999999999	H3WWGCCXY	1967851506	98567.46	108209870	37270286	70687471	3822.991	54114158	3821.517
ccga_4379	12.99	5.77	74.9523	H577TCCXY	2029749366	98477.31	106616650	34979989	71430323	3840.962	53316785	3839.471
ccga_4387	12.96	5.79	75.03840000000001	H3THHCCXY	1782290440	88678.86	104946814	31437174	68837372	3671.403	52416372	3667.419
ccga_4393	15.92	4.71	74.9832	HCNHCCCXY	1648704532	84825.58	98946538	30997748	67748327	3550.094	49483069	3548.753
ccga_4405	14.27	5.26	75.0602	H2HLVCCXY	1906063908	98263.69	94123100	30574885	63332040	3354.283	47069099	3353.04
ccga_4410	11.18	6.71	75.0178	H3WGCCCXY	1963676174	103117.2	102496796	31679948	69266993	3662.919	51251350	3661.592
ccga_4412	15.74	4.76	74.9224	H733KCCXY	1999096730	98174.91	103733308	31023276	72513594	3785.124	51876673	3783.761
ccga_4419	9.92	7.56	74.9952	H3YFHCCXY	1761974930	90448.61	97010476	27432757	69412092	3516.85	48513631	3515.667
ccga_442	14.59	5.14	74.9926	HLC3CALXX	2347805628	121760.8	103210482	30965319	72077564	3742.886	51617365	3741.56
ccga_4421	11.92	6.29	74.9768	H3WYFCCXY	2050691768	106029.7	111823198	37209784	74357162	3995.592	55923616	3994.11
ccga_4422	12.25	6.12	74.97	H2J2YCCXY	2013840018	105402.7	101358990	33575723	67581892	3652.72	50687736	3651.285
ccga_4424	14.48	5.18	75.0064	HFY3JCCXY	1854050728	89242.74	136538982	54468234	81546823	4781.658	68280871	4779.699
ccga_4426	15.07	4.98	75.04860000000001	H3LKJCCXY	1975270668	102124.4	103629406	35078977	68256070	3691.221	51826730	3689.681
ccga_4436	16.22	4.62	74.93639999999999	H3WH2CCXY	2069316106	107622.2	109236084	32158169	76874552	3962.38	54630004	3960.95
ccga_4439	14.15	5.3	74.995	HF53VCCXY	1963850852	94233.08	110537360	36196017	74133253	4019.871	55277314	4018.548
ccga_444	14.73	5.09	74.9757	HHLKCALXX	1807752134	85920.17	110855666	38708539	71949875	3974.52	55439140	3972.988
ccga_4441	13.63	5.5	74.965	HCN5GCCXY	2406998834	124072.8	98666434	30805828	67711724	3568.505	49344461	3567.158
ccga_4444	15.77	4.76	75.06519999999999	H72WKCCXY	1967521400	98747.31	96260024	28668298	67414798	3506.806	48140678	3505.217
ccga_4447	12.74	5.89	75.0386	H5YNYCCXY	1996089898	99074.54	111275030	35204225	75835634	3969.898	55650090	3968.169
ccga_4448	13.37	5.61	75.0057	H7573CCXY	1894861022	96090.99	127708498	43963312	83498502	4556.009	63869286	4554.332
ccga_4449	13.17	5.69	74.93730000000001	H73G2CCXY	2010968146	99118.69	104060074	31818122	72038133	3719.367	52041273	3717.812
ccga_445	15.53	4.83	75.0099	H733KCCXY	2068977480	100358.9	107826920	34720215	72867378	3883.739	53924403	3882.297
ccga_4452	11.25	6.67	75.0375	H3HWGCCXY	1941404064	96836.58	105704312	37684343	67841711	3737.549	52863486	3736.117
ccga_4454	13.03	5.76	75.05279999999999	H5VLFCCXY	1984872748	102834.4	100572226	31950295	68443438	3652.895	50295965	3651.39
ccga_4459	12.29	6.1	74.969	H5WKLCCXY	2188444910	108421.5	104635072	33010331	71472652	3800.621	52330089	3799.227
ccga_4461	17.8	4.21	74.938	H777LCCXY	1852165888	89024.24	88012570	34121925	53683749	3060.5	44014151	3059.234
ccga_4463	14.66	5.12	75.0592	HF237CCXY	2073855244	105432.7	105370906	33532657	71659234	3797.933	52696219	3796.516
ccga_4464	12.98	5.78	75.0244	H73KMCCXY	2060312686	96392.7	120152432	45690478	74085163	4256.244	60086722	4254.62
ccga_4465	15.69	4.78	74.9982	H55H2CCXY	1704494866	85640.85	119980508	47468107	72086371	4228.476	59999230	4226.71
ccga_4470	13.95	5.38	75.05099999999999	HCMYFCCXY	2008969448	103836.6	110725076	33755902	76743739	3990.415	55373393	3988.575
ccga_4471	15.75	4.76	74.97	HCYGLCCXY	2282996136	119592.5	91766044	23776903	67860345	3348.878	45891936	3347.648
ccga_4477	12.54	5.98	74.9892	H3TYFCCXY	1954292248	101012.4	122351104	39719902	82382407	4327.859	61188346	4325.887
ccga_448	19.53	3.84	74.9952	H77MFCCXY	2817525820	144706.6	105500726	33660386	71690840	3806.286	52763634	3804.881
ccga_4490	16.22	4.62	74.93639999999999	H7C7TCCXY	1890816708	97645.34	99923572	28476276	71226951	3625.726	49970012	3624.386
ccga_4493	13.78	5.44	74.9632	H5YHCCCXY	1941202210	95351.21	104402146	32420661	71702804	3755.614	52209467	3754.178
ccga_4495	12.03	6.23	74.9469	H5VW3CCXY	2051602368	104673.3	127507368	42217108	85053708	4582.907	63769696	4580.996
ccga_4505	15.43	4.86	74.9898	H55KKCCXY	1914773408	97299.61	106157946	36302048	69684999	3787.232	53089392	3785.922
ccga_4518	11.7	6.41	74.997	H775WCCXY	2544224736	127765.5	119108516	41955435	76890938	4156.777	59567015	4153.934
ccga_452	16	4.69	75.04	HL2V7ALXX	2003993660	102433.7	112330316	38818409	73278600	3986.01	56179673	3984.288
ccga_4525	13.47	5.57	75.0279	H5WN2CCXY	1920346118	96331.49	107841718	38624535	68954835	3810.345	53930166	3808.83
ccga_4529	15.04	4.99	75.0496	HCNFFCCXY	2079571076	107805.8	86826366	23824861	62856397	3242.807	43421171	3241.234
ccga_453	12.85	5.84	75.044	HHVY2ALXX	1834438446	92743.33	116676232	34145375	82290921	4247.574	58349460	4245.052
ccga_4530	13.04	5.75	74.97999999999999	H777JCCXY	2113419790	101132.5	106177970	38000520	67974557	3740.212	53100030	3738.621
ccga_4531	15.02	4.99	74.9498	H77L5CCXY	2607192476	134605.1	105105630	34621020	70204143	3769.051	52563766	3767.739
ccga_4532	14.14	5.3	74.94200000000001	H5NW5CCXY	1801091160	94473.6	99188048	28707118	70301758	3570.305	49604514	3568.952
ccga_4534	19.87	3.77	74.90990000000001	H7FCFCCXY	2078584332	108151.6	100294626	32277398	67822389	3609.695	50160203	3608.251
ccga_4535	12.53	5.99	75.0547	H5VKJCCXY	2668424230	137399.6	115283528	33755729	81334086	4245.165	57656107	4243.637
ccga_4538	18.93	3.96	74.9628	HF237CCXY	1998734232	104324.4	100737834	29456829	71110024	3684.372	50380893	3682.986
ccga_4539	12.81	5.85	74.9385	H3YNGCCXY	1916433286	99486.94	108088524	33666282	73624669	3873.511	54049472	3871.256
ccga_454	11.69	6.42	75.04979999999999	H3KCYCCXY	2122550386	107445.5	109928462	34505938	75236627	3931.144	54976240	3929.452
ccga_4541	13.09	5.73	75.0057	H7C7TCCXY	2095671054	109739.8	102787786	29518064	73023872	3740.884	51403259	3739.438
ccga_4542	15.96	4.7	75.012	H572NCCXY	1863930194	95752.76	109086712	38456560	70320997	3924.606	54551237	3923.157
ccga_4543	12.93	5.8	74.994	H5YHCCCXY	2151174424	107954.2	112246228	37738349	74256407	4018.915	56133106	4017.473
ccga_455	14.77	5.08	75.0316	H55K2CCXY	2852101112	149037.9	99634978	28766035	70736956	3615.524	49829328	3614.248
ccga_4557	13.43	5.58	74.9394	H753KCCXY	2161444232	112590.9	127306526	42788808	84251567	4559.681	63668592	4557.761
ccga_4558	12.89	5.82	75.0198	H5YKGCCXY	1959822662	100586.4	100370254	36220569	63951113	3541.195	50195941	3539.817
ccga_4559	13.03	5.76	75.05279999999999	H2HLVCCXY	1945068238	99295.73	97711182	33314250	64152170	3446.816	48863763	3445.387
ccga_4567	11.01	6.81	74.9781	H3L35CCXY	1929964470	101304.7	98781496	29402098	69125074	3470.324	49400700	3468.656
ccga_457	13.86	5.41	74.9826	HLC3CALXX	2378400082	124364.1	106260740	30155353	75940605	3853.753	53142615	3852.342
ccga_4573	12.51	6	75.06	H5WMHCCXY	2111214054	108145.9	106553938	34715534	71659803	3841.204	53289899	3839.805
ccga_4577	15	5	75	H5V52CCXY	2038322688	106115.8	98746498	32651759	65921712	3554.274	49383797	3553.073
ccga_4578	12.9	5.81	74.949	H7FCGCCXY	2054718292	103399.6	119665058	41792714	77613364	4259.518	59847865	4257.876
ccga_458	13.53	5.54	74.9562	H57C2CCXY	2018990094	103592.3	134399920	55413956	78598682	4740.474	67218439	4738.565
ccga_4582	11.13	6.74	75.01620000000001	H7CNKCCXY	1859195956	92589.79	124953768	42324237	82334785	4532.458	62490684	4530.708
ccga_4586	11.97	6.27	75.0519	H7573CCXY	1907591278	96967.24	114834494	39178348	75440771	4070.061	57432976	4068.417
